1,0.0436339
2,0.0436339
3,0.0436339
4,0.042925
5,0.042925
6,0.042925
7,0.0423589
8,0.0423589
9,0.0423589
10,0.0398089
11,0.0398089
12,0.0398089
13,0.0385339
14,0.0385339
15,0.0385339
16,0.0374
17,0.0374
18,0.0374
19,0.0364089
20,0.0364089
21,0.0364089
22,0.0364089
23,0.0364089
24,0.0364089
25,0.0362661
26,0.0362661
27,0.0362661
28,0.03281
29,0.03281
30,0.03281
31,0.0306289
32,0.0306289
33,0.0306289
34,0.0328389
35,0.0328389
36,0.0328389
37,0.0333761
38,0.0333761
39,0.0333761
40,0.0309111
41,0.0309111
42,0.0309111
43,0.03043
44,0.03043
45,0.03043
46,0.0319889
47,0.0319889
48,0.0319889
49,0.0326111
50,0.0326111
51,0.0326111
52,0.027965
53,0.027965
54,0.027965
55,0.0290989
56,0.0290989
57,0.0290989
58,0.028985
59,0.028985
60,0.028985
61,0.0296361
62,0.0296361
63,0.0296361
64,0.0310811
65,0.0310811
66,0.0310811
67,0.0321861
68,0.0321861
69,0.0321861
70,0.0322711
71,0.0322711
72,0.0322711
73,0.0340561
74,0.0340561
75,0.0340561
76,0.03519
77,0.03519
78,0.03519
79,0.0343689
80,0.0343689
81,0.0343689
82,0.0353311
83,0.0353311
84,0.0353311
85,0.0329239
86,0.0329239
87,0.0329239
88,0.032555
89,0.032555
90,0.032555
91,0.0303739
92,0.0303739
93,0.0303739
94,0.0314789
95,0.0314789
96,0.0314789
97,0.0317611
98,0.0317611
99,0.0317611
100,0.034765
101,0.034765
102,0.034765
103,0.0337739
104,0.0337739
105,0.0337739
106,0.035445
107,0.035445
108,0.035445
109,0.0446811
110,0.0446811
111,0.0446811
112,0.0497539
113,0.0497539
114,0.0497539
115,0.0492711
116,0.0492711
117,0.0492711
118,0.0505461
119,0.0505461
120,0.0505461
121,0.0494411
122,0.0494411
123,0.0494411
124,0.0488189
125,0.0488189
126,0.0488189
127,0.04845
128,0.04845
129,0.04845
130,0.0476561
131,0.0476561
132,0.0476561
133,0.0464389
134,0.0464389
135,0.0464389
136,0.0463811
137,0.0463811
138,0.0463811
139,0.0451911
140,0.0451911
141,0.0451911
142,0.041055
143,0.041055
144,0.041055
145,0.0390711
146,0.0390711
147,0.0390711
148,0.0377961
149,0.0377961
150,0.0377961
151,0.0369189
152,0.0369189
153,0.0369189
154,0.0353889
155,0.0353889
156,0.0353889
157,0.0364089
158,0.0364089
159,0.0364089
160,0.0339439
161,0.0339439
162,0.0339439
163,0.0339711
164,0.0339711
165,0.0339711
166,0.033235
167,0.033235
168,0.033235
169,0.03315
170,0.03315
171,0.03315
172,0.0339711
173,0.0339711
174,0.0339711
175,0.03332
176,0.03332
177,0.03332
178,0.0321589
179,0.0321589
180,0.0321589
181,0.0335189
182,0.0335189
183,0.0335189
184,0.0334611
185,0.0334611
186,0.0334611
187,0.0349639
188,0.0349639
189,0.0349639
190,0.0362661
191,0.0362661
192,0.0362661
193,0.038675
194,0.038675
195,0.038675
196,0.0345661
197,0.0345661
198,0.0345661
199,0.0358411
200,0.0358411
201,0.0358411
202,0.0374
203,0.0374
204,0.0374
205,0.0384489
206,0.0384489
207,0.0384489
208,0.0375411
209,0.0375411
210,0.0375411
211,0.0381089
212,0.0381089
213,0.0381089
214,0.0398089
215,0.0398089
216,0.0398089
217,0.0396661
218,0.0396661
219,0.0396661
220,0.0396661
221,0.0396661
222,0.0396661
223,0.0393839
224,0.0393839
225,0.0393839
226,0.036975
227,0.036975
228,0.036975
229,0.0381089
230,0.0381089
231,0.0381089
232,0.0375411
233,0.0375411
234,0.0375411
235,0.0368339
236,0.0368339
237,0.0368339
238,0.0368339
239,0.0368339
240,0.0368339
241,0.0377111
242,0.0377111
243,0.0377111
244,0.0382789
245,0.0382789
246,0.0382789
247,0.03723
248,0.03723
249,0.03723
250,0.038505
251,0.038505
252,0.038505
253,0.0449089
254,0.0449089
255,0.0449089
256,0.0521611
257,0.0521611
258,0.0521611
259,0.0539189
260,0.0539189
261,0.0539189
262,0.0539461
263,0.0539461
264,0.0539461
265,0.0523039
266,0.0523039
267,0.0523039
268,0.0509439
269,0.0509439
270,0.0509439
271,0.04913
272,0.04913
273,0.04913
274,0.048025
275,0.048025
276,0.048025
277,0.0481661
278,0.0481661
279,0.0481661
280,0.04675
281,0.04675
282,0.04675
283,0.0439739
284,0.0439739
285,0.0439739
286,0.041055
287,0.041055
288,0.041055
289,0.038335
290,0.038335
291,0.038335
292,0.0381939
293,0.0381939
294,0.0381939
295,0.0357289
296,0.0357289
297,0.0357289
298,0.03519
299,0.03519
300,0.03519
301,0.03332
302,0.03332
303,0.03332
304,0.0328389
305,0.0328389
306,0.0328389
307,0.03264
308,0.03264
309,0.03264
310,0.033405
311,0.033405
312,0.033405
313,0.032725
314,0.032725
315,0.032725
316,0.0329511
317,0.0329511
318,0.0329511
319,0.032555
320,0.032555
321,0.032555
322,0.0323
323,0.0323
324,0.0323
325,0.0330089
326,0.0330089
327,0.0330089
328,0.0337161
329,0.0337161
330,0.0337161
331,0.034595
332,0.034595
333,0.034595
334,0.0360111
335,0.0360111
336,0.0360111
337,0.04216
338,0.04216
339,0.04216
340,0.0391561
341,0.0391561
342,0.0391561
343,0.0405739
344,0.0405739
345,0.0405739
346,0.0409411
347,0.0409411
348,0.0409411
349,0.0419339
350,0.0419339
351,0.0419339
352,0.04114
353,0.04114
354,0.04114
355,0.0419339
356,0.0419339
357,0.0419339
358,0.0426411
359,0.0426411
360,0.0426411
361,0.0415089
362,0.0415089
363,0.0415089
364,0.0417911
365,0.0417911
366,0.0417911
367,0.0421311
368,0.0421311
369,0.0421311
370,0.0412539
371,0.0412539
372,0.0412539
373,0.04199
374,0.04199
375,0.04199
376,0.04233
377,0.04233
378,0.04233
379,0.0393839
380,0.0393839
381,0.0393839
382,0.0395811
383,0.0395811
384,0.0395811
385,0.04029
386,0.04029
387,0.04029
388,0.033745
389,0.033745
390,0.033745
391,0.0361811
392,0.0361811
393,0.0361811
394,0.0427261
395,0.0427261
396,0.0427261
397,0.0461839
398,0.0461839
399,0.0461839
400,0.0527561
401,0.0527561
402,0.0527561
403,0.0528989
404,0.0528989
